[2026-02-12T15:23:13.332+08:00] Found 0 connected devices:  []
[2026-02-12T15:24:03.897+08:00] Found 0 connected devices:  []
[2026-02-12T15:24:04.132+08:00] Found 0 connected devices:  []
[2026-02-12T19:22:56.339+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T19:22:56.415+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T20:11:28.227+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T20:11:28.284+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T20:26:40.934+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T20:26:41.007+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T20:36:05.670+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T20:36:05.824+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T21:12:18.889+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T21:12:18.907+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T22:08:34.323+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T22:08:34.350+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T23:17:08.151+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T23:17:08.297+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T23:44:30.119+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T23:44:30.184+08:00] Found 1 connected devices:  [ { udid: 'EP0110MZ0BB280273W', state: 'device' } ]
[2026-02-12T23:50:31.621+08:00] Found 0 connected devices:  []
[2026-02-12T23:50:31.844+08:00] Found 0 connected devices:  []
[2026-02-13T00:00:51.703+08:00] Found 0 connected devices:  []
[2026-02-13T00:00:51.952+08:00] Found 0 connected devices:  []
[2026-02-13T12:48:45.580+08:00] Found 0 connected devices:  []
[2026-02-13T12:48:45.812+08:00] Found 0 connected devices:  []
[2026-02-13T13:33:30.094+08:00] Found 0 connected devices:  []
[2026-02-13T13:33:30.138+08:00] Found 0 connected devices:  []
[2026-02-13T13:33:42.866+08:00] Found 0 connected devices:  []
[2026-02-13T13:33:42.996+08:00] Found 0 connected devices:  []
[2026-02-13T13:35:00.940+08:00] Found 0 connected devices:  []
[2026-02-13T13:35:01.262+08:00] Found 0 connected devices:  []
[2026-02-13T13:45:05.495+08:00] Found 0 connected devices:  []
[2026-02-13T13:45:05.654+08:00] Found 0 connected devices:  []
[2026-02-13T13:50:45.925+08:00] Found 0 connected devices:  []
[2026-02-13T13:50:46.049+08:00] Found 0 connected devices:  []
[2026-02-13T13:51:02.147+08:00] Found 0 connected devices:  []
[2026-02-13T13:51:02.301+08:00] Found 0 connected devices:  []
[2026-02-13T13:58:26.525+08:00] Found 0 connected devices:  []
[2026-02-13T13:58:26.619+08:00] Found 0 connected devices:  []
[2026-02-13T13:59:02.114+08:00] Found 0 connected devices:  []
[2026-02-13T13:59:02.252+08:00] Found 0 connected devices:  []
[2026-02-13T14:00:13.835+08:00] Found 0 connected devices:  []
[2026-02-13T14:00:14.113+08:00] Found 0 connected devices:  []
[2026-02-13T14:00:21.473+08:00] Found 0 connected devices:  []
[2026-02-13T14:00:21.699+08:00] Found 0 connected devices:  []
[2026-02-13T14:02:19.363+08:00] Found 0 connected devices:  []
[2026-02-13T14:02:19.567+08:00] Found 0 connected devices:  []
[2026-02-13T14:02:28.977+08:00] Found 0 connected devices:  []
[2026-02-13T14:02:29.047+08:00] Found 0 connected devices:  []
[2026-02-13T14:11:14.255+08:00] Found 0 connected devices:  []
[2026-02-13T14:11:14.301+08:00] Found 0 connected devices:  []
[2026-02-13T14:11:23.211+08:00] Found 0 connected devices:  []
[2026-02-13T14:11:23.356+08:00] Found 0 connected devices:  []
[2026-02-13T14:12:19.460+08:00] Found 0 connected devices:  []
[2026-02-13T14:12:19.606+08:00] Found 0 connected devices:  []
[2026-02-13T14:15:16.116+08:00] Found 0 connected devices:  []
[2026-02-13T14:15:16.330+08:00] Found 0 connected devices:  []
[2026-02-13T14:20:30.816+08:00] Found 0 connected devices:  []
[2026-02-13T14:20:30.874+08:00] Found 0 connected devices:  []
[2026-02-13T14:25:04.087+08:00] Found 0 connected devices:  []
[2026-02-13T14:25:04.327+08:00] Found 0 connected devices:  []
[2026-02-13T14:34:11.002+08:00] Found 0 connected devices:  []
[2026-02-13T14:34:11.163+08:00] Found 0 connected devices:  []
[2026-02-13T14:35:14.664+08:00] Found 0 connected devices:  []
[2026-02-13T14:35:14.894+08:00] Found 0 connected devices:  []
[2026-02-13T14:35:23.228+08:00] Found 0 connected devices:  []
[2026-02-13T14:35:23.457+08:00] Found 0 connected devices:  []
[2026-02-13T14:37:27.096+08:00] Found 0 connected devices:  []
[2026-02-13T14:37:27.155+08:00] Found 0 connected devices:  []
[2026-02-13T14:39:58.503+08:00] Found 0 connected devices:  []
[2026-02-13T14:39:58.768+08:00] Found 0 connected devices:  []
[2026-02-13T14:44:12.948+08:00] Found 0 connected devices:  []
[2026-02-13T14:44:13.182+08:00] Found 0 connected devices:  []
[2026-02-13T14:44:28.277+08:00] Found 0 connected devices:  []
[2026-02-13T14:44:28.399+08:00] Found 0 connected devices:  []
[2026-02-13T14:47:57.936+08:00] Found 0 connected devices:  []
[2026-02-13T14:47:58.105+08:00] Found 0 connected devices:  []
[2026-02-13T14:52:07.648+08:00] Found 0 connected devices:  []
[2026-02-13T14:52:07.963+08:00] Found 0 connected devices:  []
[2026-02-13T14:55:40.249+08:00] Found 0 connected devices:  []
[2026-02-13T14:55:40.358+08:00] Found 0 connected devices:  []
[2026-02-13T14:57:33.174+08:00] Found 0 connected devices:  []
[2026-02-13T14:57:33.388+08:00] Found 0 connected devices:  []
[2026-02-13T15:00:07.177+08:00] Found 0 connected devices:  []
[2026-02-13T15:00:07.407+08:00] Found 0 connected devices:  []
[2026-02-13T16:04:36.195+08:00] Found 0 connected devices:  []
[2026-02-13T16:04:36.229+08:00] Found 0 connected devices:  []
[2026-02-13T16:05:18.419+08:00] Found 0 connected devices:  []
[2026-02-13T16:05:18.511+08:00] Found 0 connected devices:  []
[2026-02-13T16:05:52.239+08:00] Found 0 connected devices:  []
[2026-02-13T16:05:52.460+08:00] Found 0 connected devices:  []
[2026-02-13T16:12:36.282+08:00] Found 0 connected devices:  []
[2026-02-13T16:12:36.425+08:00] Found 0 connected devices:  []
[2026-02-13T16:29:37.160+08:00] Found 0 connected devices:  []
[2026-02-13T16:29:37.243+08:00] Found 0 connected devices:  []
[2026-02-13T16:45:10.928+08:00] Found 0 connected devices:  []
[2026-02-13T16:45:11.053+08:00] Found 0 connected devices:  []
[2026-02-13T17:05:01.358+08:00] Found 0 connected devices:  []
[2026-02-13T17:05:01.483+08:00] Found 0 connected devices:  []
[2026-02-13T17:06:52.368+08:00] Found 0 connected devices:  []
[2026-02-13T17:06:52.477+08:00] Found 0 connected devices:  []
[2026-02-13T17:07:47.504+08:00] Found 0 connected devices:  []
[2026-02-13T17:07:47.714+08:00] Found 0 connected devices:  []
[2026-02-13T17:12:14.779+08:00] Found 0 connected devices:  []
[2026-02-13T17:12:14.917+08:00] Found 0 connected devices:  []
[2026-02-13T17:54:28.933+08:00] Found 0 connected devices:  []
[2026-02-13T17:54:28.961+08:00] Found 0 connected devices:  []
